DATE,TIME,DATE.TIME,PLACE,PM2.5,DateTime
12/13/2015,1:20:00,12/13/2015 1:20,B806,42.5,2015-12-13 01:20:00
12/13/2015,1:25:00,12/13/2015 1:25,B806,44.7,2015-12-13 01:25:00
12/13/2015,1:30:00,12/13/2015 1:30,B806,42.3,2015-12-13 01:30:00
12/13/2015,1:35:00,12/13/2015 1:35,B806,43.2,2015-12-13 01:35:00
12/13/2015,1:40:00,12/13/2015 1:40,B806,41.9,2015-12-13 01:40:00
12/13/2015,1:45:00,12/13/2015 1:45,B806,45.3,2015-12-13 01:45:00
12/13/2015,1:50:00,12/13/2015 1:50,B806,44.3,2015-12-13 01:50:00
12/13/2015,1:55:00,12/13/2015 1:55,B806,43.1,2015-12-13 01:55:00
12/13/2015,2:00:00,12/13/2015 2:00,B806,45.1,2015-12-13 02:00:00
12/13/2015,2:05:00,12/13/2015 2:05,B806,45.1,2015-12-13 02:05:00
12/13/2015,2:10:00,12/13/2015 2:10,B806,43.9,2015-12-13 02:10:00
12/13/2015,2:15:00,12/13/2015 2:15,B806,43.6,2015-12-13 02:15:00
12/13/2015,2:20:00,12/13/2015 2:20,B806,44.2,2015-12-13 02:20:00
12/13/2015,2:25:00,12/13/2015 2:25,B806,43,2015-12-13 02:25:00
12/13/2015,2:30:00,12/13/2015 2:30,B806,43.4,2015-12-13 02:30:00
12/13/2015,2:35:00,12/13/2015 2:35,B806,43.6,2015-12-13 02:35:00
12/13/2015,2:40:00,12/13/2015 2:40,B806,43.5,2015-12-13 02:40:00
12/13/2015,2:45:00,12/13/2015 2:45,B806,41.8,2015-12-13 02:45:00
12/13/2015,2:50:00,12/13/2015 2:50,B806,43.6,2015-12-13 02:50:00
12/13/2015,2:55:00,12/13/2015 2:55,B806,43.1,2015-12-13 02:55:00
12/13/2015,3:00:00,12/13/2015 3:00,B806,44.1,2015-12-13 03:00:00
12/13/2015,3:05:00,12/13/2015 3:05,B806,44.1,2015-12-13 03:05:00
12/13/2015,3:10:00,12/13/2015 3:10,B806,42.1,2015-12-13 03:10:00
12/13/2015,3:15:00,12/13/2015 3:15,B806,41.9,2015-12-13 03:15:00
12/13/2015,3:20:00,12/13/2015 3:20,B806,44.2,2015-12-13 03:20:00
12/13/2015,3:25:00,12/13/2015 3:25,B806,43.2,2015-12-13 03:25:00
12/13/2015,3:30:00,12/13/2015 3:30,B806,42.8,2015-12-13 03:30:00
12/13/2015,3:35:00,12/13/2015 3:35,B806,42.1,2015-12-13 03:35:00
12/13/2015,3:40:00,12/13/2015 3:40,B806,42.2,2015-12-13 03:40:00
12/13/2015,3:45:00,12/13/2015 3:45,B806,42.6,2015-12-13 03:45:00
12/13/2015,3:50:00,12/13/2015 3:50,B806,43.4,2015-12-13 03:50:00
12/13/2015,3:55:00,12/13/2015 3:55,B806,43.4,2015-12-13 03:55:00
12/13/2015,4:00:00,12/13/2015 4:00,B806,40.9,2015-12-13 04:00:00
12/13/2015,4:05:00,12/13/2015 4:05,B806,42.6,2015-12-13 04:05:00
12/13/2015,4:10:00,12/13/2015 4:10,B806,44.1,2015-12-13 04:10:00
12/13/2015,4:15:00,12/13/2015 4:15,B806,43.3,2015-12-13 04:15:00
12/13/2015,4:20:00,12/13/2015 4:20,B806,43.6,2015-12-13 04:20:00
12/13/2015,4:25:00,12/13/2015 4:25,B806,41.8,2015-12-13 04:25:00
12/13/2015,4:30:00,12/13/2015 4:30,B806,43,2015-12-13 04:30:00
12/13/2015,4:35:00,12/13/2015 4:35,B806,43.3,2015-12-13 04:35:00
12/13/2015,4:40:00,12/13/2015 4:40,B806,42.7,2015-12-13 04:40:00
12/13/2015,4:45:00,12/13/2015 4:45,B806,41.9,2015-12-13 04:45:00
12/13/2015,4:50:00,12/13/2015 4:50,B806,41.5,2015-12-13 04:50:00
12/13/2015,4:55:00,12/13/2015 4:55,B806,40.9,2015-12-13 04:55:00
12/13/2015,5:00:00,12/13/2015 5:00,B806,45.6,2015-12-13 05:00:00
12/13/2015,5:05:00,12/13/2015 5:05,B806,46.3,2015-12-13 05:05:00
12/13/2015,5:10:00,12/13/2015 5:10,B806,47.2,2015-12-13 05:10:00
12/13/2015,5:15:00,12/13/2015 5:15,B806,46.7,2015-12-13 05:15:00
12/13/2015,5:20:00,12/13/2015 5:20,B806,46.9,2015-12-13 05:20:00
12/13/2015,5:25:00,12/13/2015 5:25,B806,47.7,2015-12-13 05:25:00
12/13/2015,5:30:00,12/13/2015 5:30,B806,47.9,2015-12-13 05:30:00
12/13/2015,5:35:00,12/13/2015 5:35,B806,48.2,2015-12-13 05:35:00
12/13/2015,5:40:00,12/13/2015 5:40,B806,46.5,2015-12-13 05:40:00
12/13/2015,5:45:00,12/13/2015 5:45,B806,47.8,2015-12-13 05:45:00
12/13/2015,5:50:00,12/13/2015 5:50,B806,45.2,2015-12-13 05:50:00
12/13/2015,5:55:00,12/13/2015 5:55,B806,44.9,2015-12-13 05:55:00
12/13/2015,6:00:00,12/13/2015 6:00,B806,46.6,2015-12-13 06:00:00
12/13/2015,6:05:00,12/13/2015 6:05,B806,46.9,2015-12-13 06:05:00
12/13/2015,6:10:00,12/13/2015 6:10,B806,47.7,2015-12-13 06:10:00
12/13/2015,6:15:00,12/13/2015 6:15,B806,47.1,2015-12-13 06:15:00
12/13/2015,6:20:00,12/13/2015 6:20,B806,49.6,2015-12-13 06:20:00
12/13/2015,6:25:00,12/13/2015 6:25,B806,47,2015-12-13 06:25:00
12/13/2015,6:30:00,12/13/2015 6:30,B806,46.6,2015-12-13 06:30:00
12/13/2015,6:35:00,12/13/2015 6:35,B806,46.1,2015-12-13 06:35:00
12/13/2015,6:40:00,12/13/2015 6:40,B806,47.1,2015-12-13 06:40:00
12/13/2015,6:45:00,12/13/2015 6:45,B806,47,2015-12-13 06:45:00
12/13/2015,6:50:00,12/13/2015 6:50,B806,47.7,2015-12-13 06:50:00
12/13/2015,6:55:00,12/13/2015 6:55,B806,46.1,2015-12-13 06:55:00
12/13/2015,7:00:00,12/13/2015 7:00,B806,46.8,2015-12-13 07:00:00
12/13/2015,7:05:00,12/13/2015 7:05,B806,46.6,2015-12-13 07:05:00
12/13/2015,7:10:00,12/13/2015 7:10,B806,45.7,2015-12-13 07:10:00
12/13/2015,7:15:00,12/13/2015 7:15,B806,46.2,2015-12-13 07:15:00
12/13/2015,7:20:00,12/13/2015 7:20,B806,49.2,2015-12-13 07:20:00
12/13/2015,7:25:00,12/13/2015 7:25,B806,49.1,2015-12-13 07:25:00
12/13/2015,7:30:00,12/13/2015 7:30,B806,57.8,2015-12-13 07:30:00
12/13/2015,7:35:00,12/13/2015 7:35,B806,57.7,2015-12-13 07:35:00
12/13/2015,7:40:00,12/13/2015 7:40,B806,52.8,2015-12-13 07:40:00
12/13/2015,7:45:00,12/13/2015 7:45,B806,48.9,2015-12-13 07:45:00
12/13/2015,7:50:00,12/13/2015 7:50,B806,49.2,2015-12-13 07:50:00
12/13/2015,7:55:00,12/13/2015 7:55,B806,47.8,2015-12-13 07:55:00
12/13/2015,8:00:00,12/13/2015 8:00,B806,46.3,2015-12-13 08:00:00
12/13/2015,8:05:00,12/13/2015 8:05,B806,48.6,2015-12-13 08:05:00
12/13/2015,8:10:00,12/13/2015 8:10,B806,46.5,2015-12-13 08:10:00
12/13/2015,8:15:00,12/13/2015 8:15,B806,47.2,2015-12-13 08:15:00
12/13/2015,8:20:00,12/13/2015 8:20,B806,47.3,2015-12-13 08:20:00
12/13/2015,8:25:00,12/13/2015 8:25,B806,46.8,2015-12-13 08:25:00
12/13/2015,8:30:00,12/13/2015 8:30,B806,47.1,2015-12-13 08:30:00
12/13/2015,8:35:00,12/13/2015 8:35,B806,45.4,2015-12-13 08:35:00
12/13/2015,8:40:00,12/13/2015 8:40,B806,46.7,2015-12-13 08:40:00
12/13/2015,8:45:00,12/13/2015 8:45,B806,45.5,2015-12-13 08:45:00
12/13/2015,8:50:00,12/13/2015 8:50,B806,46.4,2015-12-13 08:50:00
12/13/2015,8:55:00,12/13/2015 8:55,B806,46.4,2015-12-13 08:55:00
12/13/2015,9:00:00,12/13/2015 9:00,B806,44.6,2015-12-13 09:00:00
12/13/2015,9:05:00,12/13/2015 9:05,B806,47.1,2015-12-13 09:05:00
12/13/2015,9:10:00,12/13/2015 9:10,B806,44,2015-12-13 09:10:00
12/13/2015,9:15:00,12/13/2015 9:15,B806,47,2015-12-13 09:15:00
12/13/2015,9:20:00,12/13/2015 9:20,B806,46,2015-12-13 09:20:00
12/13/2015,9:25:00,12/13/2015 9:25,B806,47.7,2015-12-13 09:25:00
12/13/2015,9:30:00,12/13/2015 9:30,B806,46.9,2015-12-13 09:30:00
12/13/2015,9:35:00,12/13/2015 9:35,B806,45.2,2015-12-13 09:35:00
12/13/2015,9:40:00,12/13/2015 9:40,B806,46.1,2015-12-13 09:40:00
12/13/2015,9:45:00,12/13/2015 9:45,B806,46.5,2015-12-13 09:45:00
12/13/2015,9:50:00,12/13/2015 9:50,B806,46.3,2015-12-13 09:50:00
12/13/2015,9:55:00,12/13/2015 9:55,B806,46.9,2015-12-13 09:55:00
12/13/2015,10:00:00,12/13/2015 10:00,B806,46.6,2015-12-13 10:00:00
12/13/2015,10:05:00,12/13/2015 10:05,B806,45.8,2015-12-13 10:05:00
12/13/2015,10:10:00,12/13/2015 10:10,B806,45.9,2015-12-13 10:10:00
12/13/2015,10:15:00,12/13/2015 10:15,B806,44,2015-12-13 10:15:00
12/13/2015,10:20:00,12/13/2015 10:20,B806,44.7,2015-12-13 10:20:00
12/13/2015,10:25:00,12/13/2015 10:25,B806,43.5,2015-12-13 10:25:00
12/13/2015,10:30:00,12/13/2015 10:30,B806,43.7,2015-12-13 10:30:00
12/13/2015,10:35:00,12/13/2015 10:35,B806,43.9,2015-12-13 10:35:00
12/13/2015,10:40:00,12/13/2015 10:40,B806,45.4,2015-12-13 10:40:00
12/13/2015,10:45:00,12/13/2015 10:45,B806,44.9,2015-12-13 10:45:00
12/13/2015,10:50:00,12/13/2015 10:50,B806,43.4,2015-12-13 10:50:00
12/13/2015,10:55:00,12/13/2015 10:55,B806,44.3,2015-12-13 10:55:00
12/13/2015,11:00:00,12/13/2015 11:00,B806,44.5,2015-12-13 11:00:00
12/13/2015,11:05:00,12/13/2015 11:05,B806,44.9,2015-12-13 11:05:00
12/13/2015,11:10:00,12/13/2015 11:10,B806,43.8,2015-12-13 11:10:00
12/13/2015,11:15:00,12/13/2015 11:15,B806,44,2015-12-13 11:15:00
12/13/2015,11:20:00,12/13/2015 11:20,B806,46.1,2015-12-13 11:20:00
12/13/2015,11:25:00,12/13/2015 11:25,B806,44.7,2015-12-13 11:25:00
12/13/2015,11:30:00,12/13/2015 11:30,B806,43.4,2015-12-13 11:30:00
12/13/2015,11:35:00,12/13/2015 11:35,B806,44.4,2015-12-13 11:35:00
12/13/2015,11:40:00,12/13/2015 11:40,B806,44.1,2015-12-13 11:40:00
12/13/2015,11:45:00,12/13/2015 11:45,B806,43.2,2015-12-13 11:45:00
12/13/2015,11:50:00,12/13/2015 11:50,B806,44.4,2015-12-13 11:50:00
12/13/2015,11:55:00,12/13/2015 11:55,B806,44.6,2015-12-13 11:55:00
12/13/2015,12:00:00,12/13/2015 12:00,B806,44.3,2015-12-13 12:00:00
12/13/2015,12:05:00,12/13/2015 12:05,B806,46.1,2015-12-13 12:05:00
12/13/2015,12:10:00,12/13/2015 12:10,B806,44.2,2015-12-13 12:10:00
12/13/2015,12:15:00,12/13/2015 12:15,B806,45.4,2015-12-13 12:15:00
12/13/2015,12:20:00,12/13/2015 12:20,B806,45.6,2015-12-13 12:20:00
12/13/2015,12:25:00,12/13/2015 12:25,B806,46.1,2015-12-13 12:25:00
12/13/2015,12:30:00,12/13/2015 12:30,B806,46.7,2015-12-13 12:30:00
12/13/2015,12:35:00,12/13/2015 12:35,B806,47.1,2015-12-13 12:35:00
12/13/2015,12:40:00,12/13/2015 12:40,B806,46.8,2015-12-13 12:40:00
12/13/2015,12:45:00,12/13/2015 12:45,B806,45.2,2015-12-13 12:45:00
12/13/2015,12:50:00,12/13/2015 12:50,B806,46.1,2015-12-13 12:50:00
12/13/2015,12:55:00,12/13/2015 12:55,B806,48,2015-12-13 12:55:00
12/13/2015,13:00:00,12/13/2015 13:00,B806,46,2015-12-13 13:00:00
12/13/2015,13:05:00,12/13/2015 13:05,B806,47.4,2015-12-13 13:05:00
12/13/2015,13:10:00,12/13/2015 13:10,B806,47.2,2015-12-13 13:10:00
12/13/2015,13:15:00,12/13/2015 13:15,B806,49,2015-12-13 13:15:00
12/13/2015,13:20:00,12/13/2015 13:20,B806,50.2,2015-12-13 13:20:00
12/13/2015,13:25:00,12/13/2015 13:25,B806,47.5,2015-12-13 13:25:00
12/13/2015,13:30:00,12/13/2015 13:30,B806,48.9,2015-12-13 13:30:00
12/13/2015,13:35:00,12/13/2015 13:35,B806,51.8,2015-12-13 13:35:00
12/13/2015,13:40:00,12/13/2015 13:40,B806,49.3,2015-12-13 13:40:00
12/13/2015,13:45:00,12/13/2015 13:45,B806,50.6,2015-12-13 13:45:00
12/13/2015,13:50:00,12/13/2015 13:50,B806,54.1,2015-12-13 13:50:00
12/13/2015,13:55:00,12/13/2015 13:55,B806,51.7,2015-12-13 13:55:00
12/13/2015,14:00:00,12/13/2015 14:00,B806,47.4,2015-12-13 14:00:00
12/13/2015,14:05:00,12/13/2015 14:05,B806,50.2,2015-12-13 14:05:00
12/13/2015,14:10:00,12/13/2015 14:10,B806,58.5,2015-12-13 14:10:00
